no,ponpes,text_combined,sentimen_lexicon,aspek_manual,text_refined,tokens,predicted_aspek,predicted_aspek_label,predicted_sentimen_lexicon
533,Ponpes Syekh Hasan Yamani,aamiin selamat ulang tahun ustadz fahri tajuddin,Positif,Kegiatan Pondok,Aamiin selamat ulang tahun ustadz fahri tajuddin,"['aamiin', 'selamat', 'ulang', 'ustadz', 'fahri', 'tajuddin']",3,Kegiatan Pondok,positif
534,Ponpes Syekh Hasan Yamani,aamiin allahumma aamiin sehatki selalu annangguru fachry tajuddin selamat ulang tahun ustadz fahri tajuddin,Positif,Kegiatan Pondok,Aamiin allahumma aamiin sehatki selalu annangguru fachry tajuddin selamat ulang tahun ustadz fahri tajuddin,"['aamiin', 'allahumma', 'aamiin', 'sehatki', 'annangguru', 'fachry', 'tajuddin', 'selamat', 'ulang', 'ustadz', 'fahri', 'tajuddin']",3,Kegiatan Pondok,positif
535,Ponpes Syekh Hasan Yamani,barakallahu fii umuriq nangguru xd xd sehat terus xd sukses terus selamat ulang tahun ustadz fahri tajuddin,Positif,Kegiatan Pondok,Barakallahu fii umuriq nangguru xd xd sehat terus xd sukses terus selamat ulang tahun ustadz fahri tajuddin,"['barakallahu', 'fii', 'umuriq', 'nangguru', 'xd', 'xd', 'sehat', 'xd', 'sukses', 'selamat', 'ulang', 'ustadz', 'fahri', 'tajuddin']",2,Lingkungan,positif
536,Ponpes Syekh Hasan Yamani,barakallah fil umrik pak ustadz xd fachry tajuddin panjang umur slalu jadi panutan para santri selamat ulang tahun ustadz fahri tajuddin,Positif,Kegiatan Pondok,Barakallah fil umrik pak ustadz xd fachry tajuddin panjang umur slalu jadi panutan para santri selamat ulang tahun ustadz fahri tajuddin,"['barakallah', 'fil', 'umrik', 'ustadz', 'xd', 'fachry', 'tajuddin', 'umur', 'slalu', 'panutan', 'santri', 'selamat', 'ulang', 'ustadz', 'fahri', 'tajuddin']",3,Kegiatan Pondok,positif
537,Ponpes Syekh Hasan Yamani,luar biasa kolaborasi guru ustadz fahmi bunda husni uni husni pesantren pernah didik bina bisa skrng xd berkah semua seminar latih public speaking eksplore your talk skill and show your quality bunda husniati s ag uni husni,Negatif,Umum,Luar biasa kolaborasi guru ustadz fahmi bunda husni uni husni pesantren pernah didik bina bisa skrng xd berkah semua seminar latih public speaking eksplore your talk skill and show your quality bunda husniati s ag uni husni,"['kolaborasi', 'guru', 'ustadz', 'fahmi', 'bunda', 'husni', 'uni', 'husni', 'pesantren', 'didik', 'bina', 'skrng', 'xd', 'berkah', 'seminar', 'latih', 'public', 'speaking', 'eksplore', 'your', 'talk', 'skill', 'and', 'show', 'your', 'quality', 'bunda', 'husniati', 's', 'ag', 'uni', 'husni']",2,Lingkungan,positif
538,Ponpes Syekh Hasan Yamani,luaaar biasa tim it santri santriwatinya pondok hasan yamani terima kasih atas ruang bagi adik seminar latih public speaking eksplore your talk skill and show your quality bunda husniati s ag uni husni,Negatif,Kegiatan Pondok,Luaaar biasa tim it santri santriwatinya pondok hasan yamani terima kasih atas ruang bagi adik seminar latih public speaking eksplore your talk skill and show your quality bunda husniati s ag uni husni,"['luaaar', 'tim', 'it', 'santri', 'santriwatinya', 'pondok', 'hasan', 'yamani', 'terima', 'kasih', 'ruang', 'adik', 'seminar', 'latih', 'public', 'speaking', 'eksplore', 'your', 'talk', 'skill', 'and', 'show', 'your', 'quality', 'bunda', 'husniati', 's', 'ag', 'uni', 'husni']",2,Lingkungan,negatif
539,Ponpes Syekh Hasan Yamani,alhamdulillah sambut hari merdeka santri pondok pesantren syekh hasan yamani ikut lomba gerak jalan kec campalagian,Positif,Kegiatan Pondok,Alhamdulillah sambut hari merdeka santri pondok pesantren syekh hasan yamani ikut lomba gerak jalan kec campalagian,"['alhamdulillah', 'sambut', 'merdeka', 'santri', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani', 'lomba', 'gerak', 'jalan', 'kec', 'campalagian']",4,Pembinaan Karakter,positif
540,Ponpes Syekh Hasan Yamani,subhanallah sukses dn sehat slalu anak anak soleh sambut hari merdeka santri pondok pesantren syekh hasan yamani ikut lomba gerak jalan kec campalagian,Negatif,Kegiatan Pondok,Subhanallah sukses dn sehat slalu anak anak soleh sambut hari merdeka santri pondok pesantren syekh hasan yamani ikut lomba gerak jalan kec campalagian,"['subhanallah', 'sukses', 'dn', 'sehat', 'slalu', 'anak', 'anak', 'soleh', 'sambut', 'merdeka', 'santri', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani', 'lomba', 'gerak', 'jalan', 'kec', 'campalagian']",6,Akademik,negatif
541,Ponpes Syekh Hasan Yamani,alhamdulillah sambut hari merdeka santri pondok pesantren syekh hasan yamani ikut lomba gerak jalan kec campalagian,Positif,Kegiatan Pondok,Alhamdulillah sambut hari merdeka santri pondok pesantren syekh hasan yamani ikut lomba gerak jalan kec campalagian,"['alhamdulillah', 'sambut', 'merdeka', 'santri', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani', 'lomba', 'gerak', 'jalan', 'kec', 'campalagian']",4,Pembinaan Karakter,positif
542,Ponpes Syekh Hasan Yamani,alhamdulillah sambut hari merdeka santri pondok pesantren syekh hasan yamani ikut lomba gerak jalan kec campalagian,Positif,Kegiatan Pondok,Alhamdulillah sambut hari merdeka santri pondok pesantren syekh hasan yamani ikut lomba gerak jalan kec campalagian,"['alhamdulillah', 'sambut', 'merdeka', 'santri', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani', 'lomba', 'gerak', 'jalan', 'kec', 'campalagian']",4,Pembinaan Karakter,positif
543,Ponpes Syekh Hasan Yamani,alhamdullilah sambut hari merdeka santri pondok pesantren syekh hasan yamani ikut lomba gerak jalan kec campalagian,Negatif,Kegiatan Pondok,Alhamdullilah sambut hari merdeka santri pondok pesantren syekh hasan yamani ikut lomba gerak jalan kec campalagian,"['alhamdullilah', 'sambut', 'merdeka', 'santri', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani', 'lomba', 'gerak', 'jalan', 'kec', 'campalagian']",6,Akademik,netral
544,Ponpes Syekh Hasan Yamani,alhamdulillah sambut hari merdeka santri pondok pesantren syekh hasan yamani ikut lomba gerak jalan kec campalagian,Positif,Kegiatan Pondok,Alhamdulillah sambut hari merdeka santri pondok pesantren syekh hasan yamani ikut lomba gerak jalan kec campalagian,"['alhamdulillah', 'sambut', 'merdeka', 'santri', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani', 'lomba', 'gerak', 'jalan', 'kec', 'campalagian']",4,Pembinaan Karakter,positif
545,Ponpes Syekh Hasan Yamani,semangat teman teman liput vidio santri baru ziarah makam oebdiri pondok pesantren syekh hasan yamani,Negatif,Kegiatan Pondok,Semangat teman teman liput vidio santri baru ziarah makam oebdiri pondok pesantren syekh hasan yamani,"['semangat', 'teman', 'teman', 'liput', 'vidio', 'santri', 'ziarah', 'makam', 'oebdiri', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani']",8,Sosial,negatif
546,Ponpes Syekh Hasan Yamani,mohon izin share pak ustadz liput vidio santri baru ziarah makam oebdiri pondok pesantren syekh hasan yamani,Negatif,Kegiatan Pondok,Mohon izin share pak ustadz liput vidio santri baru ziarah makam oebdiri pondok pesantren syekh hasan yamani,"['mohon', 'izin', 'share', 'ustadz', 'liput', 'vidio', 'santri', 'ziarah', 'makam', 'oebdiri', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani']",3,Kegiatan Pondok,negatif
547,Ponpes Syekh Hasan Yamani,masya allah sehat selalu nak liput vidio santri baru ziarah makam oebdiri pondok pesantren syekh hasan yamani,Negatif,Kegiatan Pondok,Masya allah sehat selalu nak liput vidio santri baru ziarah makam oebdiri pondok pesantren syekh hasan yamani,"['masya', 'allah', 'sehat', 'nak', 'liput', 'vidio', 'santri', 'ziarah', 'makam', 'oebdiri', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani']",8,Sosial,netral
548,Ponpes Syekh Hasan Yamani, liput vidio santri baru ziarah makam oebdiri pondok pesantren syekh hasan yamani,Negatif,Kegiatan Pondok,Liput vidio santri baru ziarah makam oebdiri pondok pesantren syekh hasan yamani,"['liput', 'vidio', 'santri', 'ziarah', 'makam', 'oebdiri', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani']",8,Sosial,negatif
549,Ponpes Syekh Hasan Yamani,masya allah sehat selalu adek liput vidio santri baru ziarah makam oebdiri pondok pesantren syekh hasan yamani,Negatif,Kegiatan Pondok,Masya allah sehat selalu adek liput vidio santri baru ziarah makam oebdiri pondok pesantren syekh hasan yamani,"['masya', 'allah', 'sehat', 'adek', 'liput', 'vidio', 'santri', 'ziarah', 'makam', 'oebdiri', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani']",8,Sosial,netral
550,Ponpes Syekh Hasan Yamani,mohon izin share pak ustadz liput vidio santri baru ziarah makam oebdiri pondok pesantren syekh hasan yamani,Negatif,Kegiatan Pondok,Mohon izin share pak ustadz liput vidio santri baru ziarah makam oebdiri pondok pesantren syekh hasan yamani,"['mohon', 'izin', 'share', 'ustadz', 'liput', 'vidio', 'santri', 'ziarah', 'makam', 'oebdiri', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani']",3,Kegiatan Pondok,negatif
551,Ponpes Syekh Hasan Yamani,semangat dek uji tulis,Netral,Fasilitas,Semangat dek uji tulis,"['semangat', 'dek', 'uji', 'tulis']",3,Kegiatan Pondok,positif
552,Ponpes Syekh Hasan Yamani,semangat yach anak uji tulis,Negatif,Fasilitas,Semangat yach anak uji tulis,"['semangat', 'yach', 'anak', 'uji', 'tulis']",3,Kegiatan Pondok,netral
553,Ponpes Syekh Hasan Yamani,aamiin uji tulis,Positif,Fasilitas,Aamiin uji tulis,"['aamiin', 'uji', 'tulis']",3,Kegiatan Pondok,positif
554,Ponpes Syekh Hasan Yamani,sehat slalu semangat ana uji tulis,Negatif,Fasilitas,Sehat slalu semangat ana uji tulis,"['sehat', 'slalu', 'semangat', 'ana', 'uji', 'tulis']",3,Kegiatan Pondok,positif
555,Ponpes Syekh Hasan Yamani,semangat trus anakq smoga kelak kalian jadi anak sukses insya allah xd amiiiiiiin uji tulis,Positif,Fasilitas,Semangat trus anakq smoga kelak kalian jadi anak sukses insya allah xd amiiiiiiin uji tulis,"['semangat', 'trus', 'anakq', 'smoga', 'kelak', 'anak', 'sukses', 'insya', 'allah', 'xd', 'amiiiiiiin', 'uji', 'tulis']",8,Sosial,positif
556,Ponpes Syekh Hasan Yamani,pondok bgtu indah moga depan jadi pondok pesantren unggul polman aamiin uji tulis,Netral,Fasilitas,Pondok bgtu indah moga depan jadi pondok pesantren unggul polman aamiin uji tulis,"['pondok', 'bgtu', 'indah', 'moga', 'pondok', 'pesantren', 'unggul', 'polman', 'aamiin', 'uji', 'tulis']",8,Sosial,positif
557,Ponpes Syekh Hasan Yamani,sehat selalu ust ustdzah xd selamat datang pondok tercintah selamat datang para santri santriwati baru pondok pesantren syekh hasan yamani,Negatif,Kegiatan Pondok,Sehat selalu ust ustdzah xd selamat datang pondok tercintah selamat datang para santri santriwati baru pondok pesantren syekh hasan yamani,"['sehat', 'ust', 'ustdzah', 'xd', 'selamat', 'pondok', 'tercintah', 'selamat', 'santri', 'santriwati', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani']",8,Sosial,positif
558,Ponpes Syekh Hasan Yamani,sehat selalu kuat seluruh santri santriwati ustadz ustadzah rindu ganti do a baik anak anak cinta do a antum min sehat selalu semangat update proses anak anak di pondok syukron min selamat datang para santri santriwati baru pondok pesantren syekh hasan yamani,Negatif,Kegiatan Pondok,Sehat selalu kuat seluruh santri santriwati ustadz ustadzah rindu ganti do a baik anak anak cinta do a antum min sehat selalu semangat update proses anak anak di pondok syukron min selamat datang para santri santriwati baru pondok pesantren syekh hasan yamani,"['sehat', 'kuat', 'santri', 'santriwati', 'ustadz', 'ustadzah', 'rindu', 'ganti', 'do', 'a', 'anak', 'anak', 'cinta', 'do', 'a', 'antum', 'min', 'sehat', 'semangat', 'update', 'proses', 'anak', 'anak', 'pondok', 'syukron', 'min', 'selamat', 'santri', 'santriwati', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani']",1,Fasilitas,negatif
559,Ponpes Syekh Hasan Yamani,selamat juang selamat datang para santri santriwati baru pondok pesantren syekh hasan yamani,Positif,Kegiatan Pondok,Selamat juang selamat datang para santri santriwati baru pondok pesantren syekh hasan yamani,"['selamat', 'juang', 'selamat', 'santri', 'santriwati', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani']",8,Sosial,positif
560,Ponpes Syekh Hasan Yamani,assalamualaikum bagaimana cara dapat informasi pondok hasan yamani putri ada no uztsah bisa hubung hal mksh belum uji muhadarah uji tahap akhir pondok pesantren syekh hasan yamani,Negatif,Kegiatan Pondok,Assalamualaikum bagaimana cara dapat informasi pondok hasan yamani putri ada no uztsah bisa hubung hal mksh belum uji muhadarah uji tahap akhir pondok pesantren syekh hasan yamani,"['assalamualaikum', 'informasi', 'pondok', 'hasan', 'yamani', 'putri', 'no', 'uztsah', 'hubung', 'mksh', 'uji', 'muhadarah', 'uji', 'tahap', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani']",8,Sosial,positif
561,Ponpes Syekh Hasan Yamani,moga uji jalan lamcar uji lisan latih mentalitas santri pondok pesantren syekh hasan yamani,Negatif,Kegiatan Pondok,Moga uji jalan lamcar uji lisan latih mentalitas santri pondok pesantren syekh hasan yamani,"['moga', 'uji', 'jalan', 'lamcar', 'uji', 'lisan', 'latih', 'mentalitas', 'santri', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani']",8,Sosial,positif
562,Ponpes Syekh Hasan Yamani,tunggu tarailu ustaz smg seht semua nya liput vidio kunjung perdana yamani sapa santri alumni ymsa konsulat majene,Negatif,Motivasi/Spiritual,Tunggu tarailu ustaz smg seht semua nya liput vidio kunjung perdana yamani sapa santri alumni ymsa konsulat majene,"['tunggu', 'tarailu', 'ustaz', 'smg', 'seht', 'nya', 'liput', 'vidio', 'kunjung', 'perdana', 'yamani', 'sapa', 'santri', 'alumni', 'ymsa', 'konsulat', 'majene']",6,Akademik,negatif
563,Ponpes Syekh Hasan Yamani,mudah an sehat semua ki ustad ustadzah liput vidio kunjung perdana yamani sapa santri alumni ymsa konsulat majene,Negatif,Kegiatan Pondok,Mudah an sehat semua ki ustad ustadzah liput vidio kunjung perdana yamani sapa santri alumni ymsa konsulat majene,"['mudah', 'an', 'sehat', 'ki', 'ustad', 'ustadzah', 'liput', 'vidio', 'kunjung', 'perdana', 'yamani', 'sapa', 'santri', 'alumni', 'ymsa', 'konsulat', 'majene']",6,Akademik,negatif
564,Ponpes Syekh Hasan Yamani,massyaallah sehat slalu anak santri vibes sya ban versi santri hasan yamani,Negatif,Kegiatan Pondok,Massyaallah sehat slalu anak santri vibes sya ban versi santri hasan yamani,"['massyaallah', 'sehat', 'slalu', 'anak', 'santri', 'vibes', 'sya', 'ban', 'versi', 'santri', 'hasan', 'yamani']",8,Sosial,negatif
565,Ponpes Syekh Hasan Yamani,masya allah vibes sya ban versi santri hasan yamani,Positif,Kegiatan Pondok,Masya allah vibes sya ban versi santri hasan yamani,"['masya', 'allah', 'vibes', 'sya', 'ban', 'versi', 'santri', 'hasan', 'yamani']",8,Sosial,positif
566,Ponpes Syekh Hasan Yamani,masha allah ananda ku antara sehat selalu anak anak sholeh sholehah vibes sya ban versi santri hasan yamani,Negatif,Kegiatan Pondok,Masha allah ananda ku antara sehat selalu anak anak sholeh sholehah vibes sya ban versi santri hasan yamani,"['masha', 'allah', 'ananda', 'ku', 'sehat', 'anak', 'anak', 'sholeh', 'sholehah', 'vibes', 'sya', 'ban', 'versi', 'santri', 'hasan', 'yamani']",8,Sosial,negatif
567,Ponpes Syekh Hasan Yamani,fauzan fauzan amien terima kasih vibes sya ban versi santri hasan yamani,Negatif,Kegiatan Pondok,Fauzan fauzan amien terima kasih vibes sya ban versi santri hasan yamani,"['fauzan', 'fauzan', 'amien', 'terima', 'kasih', 'vibes', 'sya', 'ban', 'versi', 'santri', 'hasan', 'yamani']",8,Sosial,positif
568,Ponpes Syekh Hasan Yamani,aamiin aktivitas santri phy dzikir pagi al ma tsurat,Negatif,Sosial,Aamiin aktivitas santri phy dzikir pagi al ma tsurat,"['aamiin', 'aktivitas', 'santri', 'phy', 'dzikir', 'pagi', 'al', 'ma', 'tsurat']",5,Prestasi,positif
569,Ponpes Syekh Hasan Yamani,aamiin rabbal alamiin aktivitas santri phy dzikir pagi al ma tsurat,Negatif,Sosial,Aamiin rabbal alamiin aktivitas santri phy dzikir pagi al ma tsurat,"['aamiin', 'rabbal', 'alamiin', 'aktivitas', 'santri', 'phy', 'dzikir', 'pagi', 'al', 'ma', 'tsurat']",5,Prestasi,positif
570,Ponpes Syekh Hasan Yamani,amin rabbal alamin aktivitas santri phy dzikir pagi al ma tsurat,Negatif,Sosial,Amin rabbal alamin aktivitas santri phy dzikir pagi al ma tsurat,"['amin', 'rabbal', 'alamin', 'aktivitas', 'santri', 'phy', 'dzikir', 'pagi', 'al', 'ma', 'tsurat']",5,Prestasi,netral
571,Ponpes Syekh Hasan Yamani,amin rabbal alamin aktivitas santri phy dzikir pagi al ma tsurat,Negatif,Sosial,Amin rabbal alamin aktivitas santri phy dzikir pagi al ma tsurat,"['amin', 'rabbal', 'alamin', 'aktivitas', 'santri', 'phy', 'dzikir', 'pagi', 'al', 'ma', 'tsurat']",5,Prestasi,netral
572,Ponpes Syekh Hasan Yamani,aamiin allahumma aamiin aktivitas santri phy dzikir pagi al ma tsurat,Positif,Sosial,Aamiin allahumma aamiin aktivitas santri phy dzikir pagi al ma tsurat,"['aamiin', 'allahumma', 'aamiin', 'aktivitas', 'santri', 'phy', 'dzikir', 'pagi', 'al', 'ma', 'tsurat']",5,Prestasi,positif
573,Ponpes Syekh Hasan Yamani,muslimah qasim amien aktivitas santri phy dzikir pagi al ma tsurat,Negatif,Sosial,Muslimah qasim amien aktivitas santri phy dzikir pagi al ma tsurat,"['muslimah', 'qasim', 'amien', 'aktivitas', 'santri', 'phy', 'dzikir', 'pagi', 'al', 'ma', 'tsurat']",5,Prestasi,netral
574,Ponpes Syekh Hasan Yamani,fauzan fauzan amien aktivitas santri phy dzikir pagi al ma tsurat,Negatif,Sosial,Fauzan fauzan amien aktivitas santri phy dzikir pagi al ma tsurat,"['fauzan', 'fauzan', 'amien', 'aktivitas', 'santri', 'phy', 'dzikir', 'pagi', 'al', 'ma', 'tsurat']",5,Prestasi,netral
575,Ponpes Syekh Hasan Yamani,maasyaaallah tabbarakallah segenap keluarga besar pondok pesantren syekh hasan yamani ucap selamat ingat isra mi raj nabi muhammad saw,Negatif,Kegiatan Pondok,Maasyaaallah tabbarakallah segenap keluarga besar pondok pesantren syekh hasan yamani ucap selamat ingat isra mi raj nabi muhammad saw,"['maasyaaallah', 'tabbarakallah', 'segenap', 'keluarga', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani', 'selamat', 'isra', 'mi', 'raj', 'nabi', 'muhammad', 'saw']",4,Pembinaan Karakter,positif
576,Ponpes Syekh Hasan Yamani,sy wali santri wati klsc atas nm st nur fadilah sngt senang lihat postingan hasanyamani segenap keluarga besar pondok pesantren syekh hasan yamani ucap selamat ingat isra mi raj nabi muhammad saw,Negatif,Kegiatan Pondok,Sy wali santri wati klsc atas nm st nur fadilah sngt senang lihat postingan hasanyamani segenap keluarga besar pondok pesantren syekh hasan yamani ucap selamat ingat isra mi raj nabi muhammad saw,"['sy', 'wali', 'santri', 'wati', 'klsc', 'nm', 'st', 'nur', 'fadilah', 'sngt', 'senang', 'lihat', 'postingan', 'hasanyamani', 'segenap', 'keluarga', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani', 'selamat', 'isra', 'mi', 'raj', 'nabi', 'muhammad', 'saw']",4,Pembinaan Karakter,positif
577,Ponpes Syekh Hasan Yamani,bisa ki hadir ee silaturrahmi bagi raport semester ganjil tahun ajar pondok pesantren syekh hasan yamani,Negatif,Kegiatan Pondok,Bisa ki hadir ee silaturrahmi bagi raport semester ganjil tahun ajar pondok pesantren syekh hasan yamani,"['ki', 'hadir', 'ee', 'silaturrahmi', 'raport', 'semester', 'ganjil', 'ajar', 'pondok', 'pesantren', 'syekh', 'hasan', 'yamani']",8,Sosial,netral
